la_sample_id	fastq_path	fastq_files_fwd	fastq_files_rev	note	fastq_prefix	gvcf_prefix	gvcf_path	gvcf	genotyped_vcf_path	genotyped_vcf_name	zarr_name
far_sPP_BC123	/QRISdata/Q3833/Raw_data/RAW/farauti	BC123_1.fastq.gz	BC123_2.fastq.gz		BC123	BC123	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	BC123.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf		
CP119_2	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far8_98_89_1_1.fq.gz	far8_98_89_1_2.fq.gz		CP119_2	CP119_2	/QRISdata/Q3833/Scott_Allen/HaplotypeCaller/	CP119_2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	CP119_2.vcf.gz	CP119_2
	/QRISdata/Q3833/Raw_data/X201SC21030373-Z01-F001/raw_data/CP119_1	CP119_1_FSFP210084806-1a_HVV2LDSXY_L2_1.fq.gz	CP119_1_FSFP210084806-1a_HVV2LDSXY_L2_2.fq.gz		CP119_1	CP119_1			/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	f1-98-8-4.vcf.gz	f1-98-8-4
f1-98-8-4	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-98-8-4_1.fastq.gz	f1-98-8-4_2.fastq.gz		f1-98-8-4	f1-98-8-4	/QRISdata/Q3833/Luke/HaplotypeCaller/mac_05_22	f1-98-8-4.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf		
f1-Mac-18-10	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/	f1-Mac-18-10_1.fastq.gz	f1-Mac-18-10_2.fastq.gz		f1-Mac-18-10	f1-Mac-18-10	/QRISdata/Q3833/Luke/HaplotypeCaller/mac_05_22	f1-Mac-18-10.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	f1-Mac-18-10.vcf.gz	f1-Mac-18-10
f1-Mac-18-27	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/	f1-Mac-18-27_1.fastq.gz	f1-Mac-18-27_2.fastq.gz		f1-Mac-18-27	f1-Mac-18-27	/QRISdata/Q3833/Luke/HaplotypeCaller/mac_05_22	f1-Mac-18-27.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	f1-Mac-18-27.vcf.gz	f1-Mac-18-27
f4-MP126-6	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f4-MP126-6_1.fastq.gz	f4-MP126-6_2.fastq.gz		f4-MP126-6	f4-MP126-6	/QRISdata/Q3833/Luke/HaplotypeCaller/mac_05_22	f4-MP126-6.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	f4-MP126-6.vcf.gz	f4-MP126-6
far_BOU_buka-7-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	buka-7-far_1.fastq.gz	buka-7-far_2.fastq.gz		buka-7-far	far_BOU_buka-7	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_BOU_buka-7.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_BOU_buka-7.vcf.gz	far_BOU_buka-7
far_BOU_buka-8-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	buka-8-far_1.fastq.gz	buka-8-far_2.fastq.gz		buka-8-far	far_BOU_buka-8	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_BOU_buka-8.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_BOU_buka-8.vcf.gz	far_BOU_buka-8
far_BOU_MB2300_1	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_BOU_MB2300_1_1.fq.gz	far_BOU_MB2300_1_2.fq.gz		far_BOU_MB2300_1	far_BOU_MB2300_1	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_BOU_MB2300_1.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_BOU_MB2300_1.vcf.gz	far_BOU_MB2300_1
far_BOU_MB2300_2	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data	MB2300_2_1.fq.gz,MB2300_2_FKDN230534319-1A_22CNGKLT3_L5_1.fq.gz	MB2300_2_2.fq.gz,MB2300_2_FKDN230534319-1A_22CNGKLT3_L5_2.fq.gz		MB2300_2	far_BOU_MB2300_2	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_BOU_MB2300_2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_BOU_MB2300_2.vcf.gz	far_BOU_MB2300_2
far_BOU_MB2300_3	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_BOU_MB2300_3_1.fq.gz	far_BOU_MB2300_3_2.fq.gz		far_BOU_MB2300_3	far_BOU_MB2300_3	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_BOU_MB2300_3.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_BOU_MB2300_3.vcf.gz	far_BOU_MB2300_3
far_BOU_MB2300_4	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_BOU_MB2300_4_1.fq.gz	far_BOU_MB2300_4_2.fq.gz		far_BOU_MB2300_4	far_BOU_MB2300_4	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_BOU_MB2300_4.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_BOU_MB2300_4.vcf.gz	far_BOU_MB2300_4
far_BOU_bou-T13-2	/QRISdata/Q3833/Raw_data/RAW/new_farauti	bou-T13-2-far_1.fastq.gz	bou-T13-2-far_2.fastq.gz		bou-T13-2-far	far_BOU_T13-2	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_BOU_T13-2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_BOU_T13-2.vcf.gz	far_BOU_T13-2
far_BOU_bou-T13-3	/QRISdata/Q3833/Raw_data/RAW/new_farauti	bou-T13-3-far_1.fastq.gz	bou-T13-3-far_2.fastq.gz		bou-T13-3-far	far_BOU_T13-3	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_BOU_T13-3.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_BOU_T13-3.vcf.gz	far_BOU_T13-3
far_BOU_bou-T13-5	/QRISdata/Q3833/Raw_data/RAW/new_farauti	bou-T13-5-far_1.fastq.gz	bou-T13-5-far_2.fastq.gz		bou-T13-5-far	far_BOU_T13-5	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_BOU_T13-5.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_BOU_T13-5.vcf.gz	
far_BOU_Tonu9						far_BOU_Tonu9	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_BOU_Tonu9.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_BOU_Tonu9.vcf.gz	far_BOU_Tonu9
far_BOU_bou-tuna50	/QRISdata/Q3833/Raw_data/RAW/new_farauti	bou-tuna50-far_1.fastq.gz	bou-tuna50-far_2.fastq.gz		bou-tuna50-far	far_BOU_tuna50	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_BOU_tuna50.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_BOU_tuna50.vcf.gz	
far_BOU_bou-tuna53	/QRISdata/Q3833/Raw_data/RAW/new_farauti	bou-tuna53-far_1.fastq.gz	bou-tuna53-far_2.fastq.gz		bou-tuna53-far	far_BOU_tuna53	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_BOU_tuna53.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_BOU_tuna53.vcf.gz	far_BOU_tuna53
far_BOU_bou-tuna56	/QRISdata/Q3833/Raw_data/RAW/new_farauti	bou-tuna56-far_1.fastq.gz	bou-tuna56-far_2.fastq.gz		bou-tuna56-far	far_BOU_tuna56	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_BOU_tuna56.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_BOU_tuna56.vcf.gz	far_BOU_tuna56
far_BOU_bou-tuna61	/QRISdata/Q3833/Raw_data/RAW/new_farauti	bou-tuna61-far_1.fastq.gz	bou-tuna61-far_2.fastq.gz		bou-tuna61-far	far_BOU_tuna61	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_BOU_tuna61.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_BOU_tuna61.vcf.gz	far_BOU_tuna61
far_GUA_HBFW16	/QRISdata/Q3833/Raw_data/RAW/farauti	HBFW16_1.fastq.gz	HBFW16_2.fastq.gz		HBFW16	far_GUA_HBFW16	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_GUA_HBFW16.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_GUA_HBFW16.vcf.gz	far_GUA_HBFW16
far_GUA_HBFW25	/QRISdata/Q3833/Raw_data/RAW/farauti	HBFW25_1.fastq.gz	HBFW25_2.fastq.gz		HBFW25	far_GUA_HBFW25	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_GUA_HBFW25.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_GUA_HBFW25.vcf.gz	far_GUA_HBFW25
far_GUA_HBFW33	/QRISdata/Q3833/Raw_data/RAW/farauti	HBFW33_1.fastq.gz	HBFW33_2.fastq.gz		HBFW33	far_GUA_HBFW33	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_GUA_HBFW33.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_GUA_HBFW33.vcf.gz	far_GUA_HBFW33
far_GUA_HBFW34	/QRISdata/Q3833/Raw_data/RAW/farauti	HBFW34_1.fastq.gz	HBFW34_2.fastq.gz		HBFW34	far_GUA_HBFW34	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_GUA_HBFW34.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_GUA_HBFW34.vcf.gz	far_GUA_HBFW34
far_GUA_HBFW4	/QRISdata/Q3833/Raw_data/RAW/farauti	HBFW4_1.fastq.gz	HBFW4_2.fastq.gz		HBFW4	far_GUA_HBFW4	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_GUA_HBFW4.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_GUA_HBFW4.vcf.gz	far_GUA_HBFW4
far_GUA-GIL-85-5	/QRISdata/Q3833/Raw_data/RAW/new_farauti	GUA-GIL-85-5_1.fastq.gz	GUA-GIL-85-5_2.fastq.gz		GUA-GIL-85-5	far_GUA-GIL-85-5	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_GUA-GIL-85-5.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_GUA-GIL-85-5.vcf.gz	far_GUA-GIL-85-5
far_GUA-LUN-85-3	/QRISdata/Q3833/Raw_data/RAW/new_farauti	GUA-LUN-85-3_1.fastq.gz	GUA-LUN-85-3_2.fastq.gz		GUA-LUN-85-3	far_GUA-LUN-85-3	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_GUA-LUN-85-3.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_GUA-LUN-85-3.vcf.gz	far_GUA-LUN-85-3
far_GUA-MAK-85-21	/QRISdata/Q3833/Raw_data/RAW/new_farauti	GUA-MAK-85-21_1.fastq.gz	GUA-MAK-85-21_2.fastq.gz		GUA-MAK-85-21	far_GUA-MAK-85-21	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_GUA-MAK-85-21.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_GUA-MAK-85-21.vcf.gz	far_GUA-MAK-85-21
far_GUA-MAK-85-30	/QRISdata/Q3833/Raw_data/RAW/new_farauti	GUA-MAK-85-30_1.fastq.gz	GUA-MAK-85-30_2.fastq.gz		GUA-MAK-85-30	far_GUA-MAK-85-30	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_GUA-MAK-85-30.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_GUA-MAK-85-30.vcf.gz	far_GUA-MAK-85-30
far_GUA-VAS-85-2	/QRISdata/Q3833/Raw_data/RAW/new_farauti	GUA-VAS-85-2_1.fastq.gz	GUA-VAS-85-2_2.fastq.gz		GUA-VAS-85-2	far_GUA-VAS-85-2	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_GUA-VAS-85-2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_GUA-VAS-85-2.vcf.gz	far_GUA-VAS-85-2
far_GUA1812_19	/QRISdata/Q3833/Raw_data/X201SC21030373-Z01-F001/raw_data/GUA1812_19far	GUA1812_19far_FDSW210084792-1r_HVLGCDSXY_L4_1.fq.gz	GUA1812_19far_FDSW210084792-1r_HVLGCDSXY_L4_2.fq.gz		GUA1812_19far	far_GUA1812_19	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_GUA1812_19.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_GUA1812_19.vcf.gz	far_GUA1812_19
far_GUA1815_3	/QRISdata/Q3833/Raw_data/X201SC21030373-Z01-F001/raw_data/GUA1815_3far	GUA1815_3far_FDSW210084791-1r_HVLGCDSXY_L4_1.fq.gz,GUA1815_3far_FDSW210084791-1r_HVW5FDSXY_L1_1.fq.gz	GUA1815_3far_FDSW210084791-1r_HVLGCDSXY_L4_2.fq.gz,GUA1815_3far_FDSW210084791-1r_HVW5FDSXY_L1_2.fq.gz		GUA1815_3far	far_GUA1815_3	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_GUA1815_3.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_GUA1815_3.vcf.gz	far_GUA1815_3
far_GUA1815_4	/QRISdata/Q3833/Raw_data/X201SC21030373-Z01-F001/raw_data/GUA1815_4far	GUA1815_4far_FSFP210084787-1r_HVT5FDSXY_L4_1.fq.gz	GUA1815_4far_FSFP210084787-1r_HVT5FDSXY_L4_2.fq.gz		GUA1815_4far	far_GUA1815_4	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_GUA1815_4.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_GUA1815_4.vcf.gz	far_GUA1815_4
far_GUA1815_8	/QRISdata/Q3833/Raw_data/X201SC21030373-Z01-F001/raw_data/GUA1815_8far	GUA1815_8far_FDSW210084784-1r_HVT5FDSXY_L2_1.fq.gz	GUA1815_8far_FDSW210084784-1r_HVT5FDSXY_L2_2.fq.gz		GUA1815_8far	far_GUA1815_8	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_GUA1815_8.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_GUA1815_8.vcf.gz	far_GUA1815_8
far_GUA1815_9	/QRISdata/Q3833/Raw_data/X201SC21030373-Z01-F001/raw_data/GUA1815_9far	GUA1815_9far_FDSW210084785-1r_HVLGCDSXY_L4_1.fq.gz,GUA1815_9far_FDSW210084785-1r_HVW5FDSXY_L3_1.fq.gz	GUA1815_9far_FDSW210084785-1r_HVLGCDSXY_L4_2.fq.gz,GUA1815_9far_FDSW210084785-1r_HVW5FDSXY_L3_2.fq.gz		GUA1815_9far	far_GUA1815_9	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_GUA1815_9.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_GUA1815_9.vcf.gz	far_GUA1815_9
far_GUA183_132	/QRISdata/Q3833/Raw_data/X201SC21030373-Z01-F001/raw_data/GUA183_132far	GUA183_132far_FSFP210084789-1r_HVT5FDSXY_L4_1.fq.gz	GUA183_132far_FSFP210084789-1r_HVT5FDSXY_L4_2.fq.gz		GUA183_132far	far_GUA183_132	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_GUA183_132.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_GUA183_132.vcf.gz	far_GUA183_132
far_GUA183_22	/QRISdata/Q3833/Raw_data/X201SC21030373-Z01-F001/raw_data/GUA183_22far	GUA183_22far_FSFP210084786-1r_HVT5FDSXY_L4_1.fq.gz	GUA183_22far_FSFP210084786-1r_HVT5FDSXY_L4_2.fq.gz		GUA183_22far	far_GUA183_22	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_GUA183_22.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_GUA183_22.vcf.gz	far_GUA183_22
far_GUA185_2	/QRISdata/Q3833/Raw_data/X201SC21030373-Z01-F001/raw_data/GUA185_2far	GUA185_2far_FDSW210084788-1r_HVLGCDSXY_L4_1.fq.gz,GUA185_2far_FDSW210084788-1r_HVW5FDSXY_L3_1.fq.gz	GUA185_2far_FDSW210084788-1r_HVLGCDSXY_L4_2.fq.gz,GUA185_2far_FDSW210084788-1r_HVW5FDSXY_L3_2.fq.gz		GUA185_2far	far_GUA185_2	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_GUA185_2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_GUA185_2.vcf.gz	far_GUA185_2
far_GUA187_1	/QRISdata/Q3833/Raw_data/X201SC21030373-Z01-F001/raw_data/GUA187_1far	GUA187_1far_FDSW210084790-1r_HVLGCDSXY_L4_1.fq.gz	GUA187_1far_FDSW210084790-1r_HVLGCDSXY_L4_2.fq.gz		GUA187_1far	far_GUA187_1	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_GUA187_1.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_GUA187_1.vcf.gz	far_GUA187_1
far_Man_Mn_1	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_Man_Mn_1_1.fq.gz	far_Man_Mn_1_2.fq.gz		far_Man_Mn_1	far_Man_Mn_1	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_Man_Mn_1.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_Man_Mn_1.vcf.gz	far_Man_Mn_1
far_Man_Mn_10	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/	far_Man_Mn_10_1.fq.g	far_Man_Mn_10_2.fq.g		far_Man_Mn_10	far_Man_Mn_10	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_Man_Mn_10.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_Man_Mn_10.vcf.gz	far_Man_Mn_10
far_Man_Mn_2	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_Man_Mn_2_1.fq.gz	far_Man_Mn_2_2.fq.gz		far_Man_Mn_2	far_Man_Mn_2	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_Man_Mn_2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_Man_Mn_2.vcf.gz	far_Man_Mn_2
far_Man_Mn_3	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_Man_Mn_3_1.fq.gz	far_Man_Mn_3_2.fq.gz		far_Man_Mn_3	far_Man_Mn_3	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_Man_Mn_3.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_Man_Mn_3.vcf.gz	far_Man_Mn_3
far_Man_Mn_4	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_Man_Mn_4_1.fq.gz	far_Man_Mn_4_2.fq.gz		far_Man_Mn_4	far_Man_Mn_4	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_Man_Mn_4.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_Man_Mn_4.vcf.gz	far_Man_Mn_4
far_Man_Mn_5	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_Man_Mn_5_1.fq.gz	far_Man_Mn_5_2.fq.gz		far_Man_Mn_5	far_Man_Mn_5	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_Man_Mn_5.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_Man_Mn_5.vcf.gz	far_Man_Mn_5
far_Man_Mn_6	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_Man_Mn_6_1.fq.gz	far_Man_Mn_6_2.fq.gz		far_Man_Mn_6	far_Man_Mn_6	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_Man_Mn_6.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_Man_Mn_6.vcf.gz	far_Man_Mn_6
far_Man_Mn_7	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_Man_Mn_7_1.fq.gz	far_Man_Mn_7_2.fq.gz		far_Man_Mn_7	far_Man_Mn_7	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_Man_Mn_7.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_Man_Mn_7.vcf.gz	far_Man_Mn_7
far_Man_Mn_8	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_Man_Mn_8_1.fq.gz	far_Man_Mn_8_2.fq.gz		far_Man_Mn_8	far_Man_Mn_8	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_Man_Mn_8.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_Man_Mn_8.vcf.gz	far_Man_Mn_8
far_Man_Mn_9	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_Man_Mn_9_1.fq.gz	far_Man_Mn_9_2.fq.gz		far_Man_Mn_9	far_Man_Mn_9	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_Man_Mn_9.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_Man_Mn_9.vcf.gz	far_Man_Mn_9
far_Man-2-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	Man-2-far_1.fastq.gz	Man-2-far_2.fastq.gz		Man-2-far	far_Man-2	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_Man-2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_Man-2.vcf.gz	far_Man-2
far_Manus-8-1	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-Manus-8-1_1.fastq.gz	f1-Manus-8-1_2.fastq.gz		f1-Manus-8-1	far_Manus-8-1	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_Manus-8-1.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_Manus-8-1.vcf.gz	far_Manus-8-1
far_Manus-8-2	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-Manus-8-2_1.fastq.gz	f1-Manus-8-2_2.fastq.gz		f1-Manus-8-2	far_Manus-8-2	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_Manus-8-2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_Manus-8-2.vcf.gz	far_Manus-8-2
far_Manus-8-3	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-Manus-8-3_1.fastq.gz	f1-Manus-8-3_2.fastq.gz		f1-Manus-8-3	far_Manus-8-3	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_Manus-8-3.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_Manus-8-3.vcf.gz	far_Manus-8-3
far_Manus-8-4	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-Manus-8-4_1.fastq.gz	f1-Manus-8-4_2.fastq.gz		f1-Manus-8-4	far_Manus-8-4	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_Manus-8-4.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_Manus-8-4.vcf.gz	far_Manus-8-4
far_Manus-8-5	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-Manus-8-5_1.fastq.gz	f1-Manus-8-5_2.fastq.gz		f1-Manus-8-5	far_Manus-8-5	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_Manus-8-5.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_Manus-8-5.vcf.gz	far_Manus-8-5
far_Manus-8-6	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-Manus-8-6_1.fastq.gz	f1-Manus-8-6_2.fastq.gz		f1-Manus-8-6	far_Manus-8-6	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_Manus-8-6.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_Manus-8-6.vcf.gz	far_Manus-8-6
far_Manus-8-7	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-Manus-8-7_1.fastq.gz	f1-Manus-8-7_2.fastq.gz		f1-Manus-8-7	far_Manus-8-7	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_Manus-8-7.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_Manus-8-7.vcf.gz	far_Manus-8-7
far_Manus-8-8	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-Manus-8-8_1.fastq.gz	f1-Manus-8-8_2.fastq.gz		f1-Manus-8-8	far_Manus-8-8	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_Manus-8-8.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_Manus-8-8.vcf.gz	far_Manus-8-8
far_nNG_LR109-1	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-LR109-1_1.fastq.gz	f1-LR109-1_2.fastq.gz		f1-LR109-1	far_nNG_f1-LR109-1	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_f1-LR109-1.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_f1-LR109-1.vcf.gz	far_nNG_f1-LR109-1
